DATAFLOW,DONOR,RECIPIENT,SECTOR,MEASURE,CHANNEL,MODALITY,FLOW_TYPE,PRICE_BASE,MD_DIM,MD_ID,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS,DONOR_AGENCY,OECD_ID,DONOR_PROJECT_ID,REGION,INCOME_GROUP,CHANNELDELIVERY_CODE,CHANNELDELIVERY_NAME,CATEGORY_CODE,CATEGORY_NAME,FINANCETYPE_CODE,FINANCETYPE_NAME,BIMULTI_CODE,SHORT_DESCRIPTION,PROJECT_TITLE,LONG_DESCRIPTION,SDG_FOCUS,GENDER_EQUALITY,ENVIRONMENT,GOVERNANCE,RMNCH,DRR,NUTRITION,DISABILITY,BIODIVERSITY,CLIMATE_MITIGATION,CLIMATE_ADAPTATION,DESERTIFICATION,AMOUNT_TIED,AMOUNT_UNTIED,AMOUNT_PARTIALLY_UNTIED,NATURE_OF_SUBMISSION,PSIFLAG_CODE,PSIFLAG_NAME
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MSR,1000,100,_T,_T,D,Q,_T,0,USD,2021,37.464001,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MSR,1000,100,_T,_T,D,Q,_T,0,USD,2022,42.292446,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MSR,1000,100,_T,_T,D,Q,_T,0,USD,2023,9.951079,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,230,100,_T,_T,D,Q,_T,0,USD,2019,2.274491,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,230,100,_T,_T,D,Q,_T,0,USD,2020,0.697186,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,230,100,_T,_T,D,Q,_T,0,USD,2021,3.985848,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,230,100,_T,_T,D,Q,_T,0,USD,2022,6.203214,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,230,100,_T,_T,D,Q,_T,0,USD,2023,0.396408,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,310,100,_T,_T,D,Q,_T,0,USD,2019,1.012508,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,310,100,_T,_T,D,Q,_T,0,USD,2020,0.504849,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,310,100,_T,_T,D,Q,_T,0,USD,2021,0.920249,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,310,100,_T,_T,D,Q,_T,0,USD,2022,0.511028,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,310,100,_T,_T,D,Q,_T,0,USD,2023,2.295094,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,332,100,_T,_T,D,Q,_T,0,USD,2019,0.197406,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,332,100,_T,_T,D,Q,_T,0,USD,2020,0.192291,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,332,100,_T,_T,D,Q,_T,0,USD,2021,0.002349,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,1000,100,_T,_T,D,Q,_T,0,USD,2019,57.220605,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,1000,100,_T,_T,D,Q,_T,0,USD,2020,30.282776,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,1000,100,_T,_T,D,Q,_T,0,USD,2021,33.255982,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,1000,100,_T,_T,D,Q,_T,0,USD,2022,35.577536,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NRU,1000,100,_T,_T,D,Q,_T,0,USD,2023,38.355412,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,310,100,_T,_T,D,Q,_T,0,USD,2019,365.752357,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,310,100,_T,_T,D,Q,_T,0,USD,2020,181.453998,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,310,100,_T,_T,D,Q,_T,0,USD,2021,205.045719,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,310,100,_T,_T,D,Q,_T,0,USD,2022,218.470924,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,310,100,_T,_T,D,Q,_T,0,USD,2023,288.232393,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,332,100,_T,_T,D,Q,_T,0,USD,2019,0.021228,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,332,100,_T,_T,D,Q,_T,0,USD,2022,0.001826,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,332,100,_T,_T,D,Q,_T,0,USD,2023,0.000408,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,1000,100,_T,_T,D,Q,_T,0,USD,2019,3741.504062,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,1000,100,_T,_T,D,Q,_T,0,USD,2020,3860.884728,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,1000,100,_T,_T,D,Q,_T,0,USD,2021,3843.634958,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,1000,100,_T,_T,D,Q,_T,0,USD,2022,4813.882267,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,NGA,1000,100,_T,_T,D,Q,_T,0,USD,2023,3906.219945,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,230,100,_T,_T,D,Q,_T,0,USD,2019,15.739256,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,230,100,_T,_T,D,Q,_T,0,USD,2020,16.074436,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,230,100,_T,_T,D,Q,_T,0,USD,2021,20.751112,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,230,100,_T,_T,D,Q,_T,0,USD,2022,60.53605,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,230,100,_T,_T,D,Q,_T,0,USD,2023,65.444947,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,310,100,_T,_T,D,Q,_T,0,USD,2019,13.686488,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,310,100,_T,_T,D,Q,_T,0,USD,2020,25.810736,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,310,100,_T,_T,D,Q,_T,0,USD,2021,25.600672,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,310,100,_T,_T,D,Q,_T,0,USD,2022,25.803442,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MNG,310,100,_T,_T,D,Q,_T,0,USD,2023,26.598696,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,140,100,_T,_T,D,Q,_T,0,USD,2019,179.087308,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,140,100,_T,_T,D,Q,_T,0,USD,2020,130.164303,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,140,100,_T,_T,D,Q,_T,0,USD,2021,175.55781,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,140,100,_T,_T,D,Q,_T,0,USD,2022,159.871798,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,140,100,_T,_T,D,Q,_T,0,USD,2023,110.377455,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,230,100,_T,_T,D,Q,_T,0,USD,2019,186.178111,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,230,100,_T,_T,D,Q,_T,0,USD,2020,264.709728,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,230,100,_T,_T,D,Q,_T,0,USD,2021,33.385062,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,230,100,_T,_T,D,Q,_T,0,USD,2022,184.142801,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,230,100,_T,_T,D,Q,_T,0,USD,2023,118.215158,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,310,100,_T,_T,D,Q,_T,0,USD,2019,89.926646,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,310,100,_T,_T,D,Q,_T,0,USD,2020,212.633213,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,310,100,_T,_T,D,Q,_T,0,USD,2021,73.056268,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,310,100,_T,_T,D,Q,_T,0,USD,2022,85.206233,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,310,100,_T,_T,D,Q,_T,0,USD,2023,55.494101,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,332,100,_T,_T,D,Q,_T,0,USD,2019,0.141854,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,332,100,_T,_T,D,Q,_T,0,USD,2020,1.637536,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,332,100,_T,_T,D,Q,_T,0,USD,2021,0.579069,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,332,100,_T,_T,D,Q,_T,0,USD,2022,0.722758,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MAR,332,100,_T,_T,D,Q,_T,0,USD,2023,1.047517,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,140,100,_T,_T,D,Q,_T,0,USD,2019,12.034421,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,140,100,_T,_T,D,Q,_T,0,USD,2020,13.239352,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,140,100,_T,_T,D,Q,_T,0,USD,2021,23.471651,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,140,100,_T,_T,D,Q,_T,0,USD,2022,9.913119,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,140,100,_T,_T,D,Q,_T,0,USD,2023,12.787287,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,230,100,_T,_T,D,Q,_T,0,USD,2019,0.356921,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,230,100,_T,_T,D,Q,_T,0,USD,2020,1.362226,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,230,100,_T,_T,D,Q,_T,0,USD,2021,1.156001,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,230,100,_T,_T,D,Q,_T,0,USD,2022,14.694425,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,230,100,_T,_T,D,Q,_T,0,USD,2023,94.523615,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,310,100,_T,_T,D,Q,_T,0,USD,2019,12.424995,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,310,100,_T,_T,D,Q,_T,0,USD,2020,17.894069,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,310,100,_T,_T,D,Q,_T,0,USD,2021,12.39274,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,310,100,_T,_T,D,Q,_T,0,USD,2022,5.011129,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,310,100,_T,_T,D,Q,_T,0,USD,2023,4.489598,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,332,100,_T,_T,D,Q,_T,0,USD,2019,0.25313,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,332,100,_T,_T,D,Q,_T,0,USD,2020,0.07116,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,332,100,_T,_T,D,Q,_T,0,USD,2021,0.739809,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,332,100,_T,_T,D,Q,_T,0,USD,2022,0.500468,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MKD,332,100,_T,_T,D,Q,_T,0,USD,2023,0.342627,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,332,100,_T,_T,D,Q,_T,0,USD,2019,1.619799,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,332,100,_T,_T,D,Q,_T,0,USD,2020,1.026316,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,332,100,_T,_T,D,Q,_T,0,USD,2021,0.847172,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,332,100,_T,_T,D,Q,_T,0,USD,2022,1.734831,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,332,100,_T,_T,D,Q,_T,0,USD,2023,1.770402,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,1000,100,_T,_T,D,Q,_T,0,USD,2019,2147.246665,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,1000,100,_T,_T,D,Q,_T,0,USD,2020,2837.098517,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,1000,100,_T,_T,D,Q,_T,0,USD,2021,2406.137932,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,1000,100,_T,_T,D,Q,_T,0,USD,2022,2812.729122,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MOZ,1000,100,_T,_T,D,Q,_T,0,USD,2023,3066.610744,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MLI,332,100,_T,_T,D,Q,_T,0,USD,2021,0.009004,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MLI,1000,100,_T,_T,D,Q,_T,0,USD,2019,2018.973729,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MLI,1000,100,_T,_T,D,Q,_T,0,USD,2020,1731.043245,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MLI,1000,100,_T,_T,D,Q,_T,0,USD,2021,1473.74775,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MLI,1000,100,_T,_T,D,Q,_T,0,USD,2022,1327.204584,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MLI,1000,100,_T,_T,D,Q,_T,0,USD,2023,1334.021379,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,230,100,_T,_T,D,Q,_T,0,USD,2019,5960.402906,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,230,100,_T,_T,D,Q,_T,0,USD,2020,5380.336299,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,230,100,_T,_T,D,Q,_T,0,USD,2021,5225.296928,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,230,100,_T,_T,D,Q,_T,0,USD,2022,5961.868432,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,230,100,_T,_T,D,Q,_T,0,USD,2023,5293.297078,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,310,100,_T,_T,D,Q,_T,0,USD,2019,4107.339518,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,310,100,_T,_T,D,Q,_T,0,USD,2020,4077.177634,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,310,100,_T,_T,D,Q,_T,0,USD,2021,3241.190225,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,310,100,_T,_T,D,Q,_T,0,USD,2022,3438.552848,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,LMICWB,310,100,_T,_T,D,Q,_T,0,USD,2023,3960.778238,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MWI,1000,100,_T,_T,D,Q,_T,0,USD,2019,1307.32793,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MWI,1000,100,_T,_T,D,Q,_T,0,USD,2020,1606.480431,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MWI,1000,100,_T,_T,D,Q,_T,0,USD,2021,1218.328193,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MWI,1000,100,_T,_T,D,Q,_T,0,USD,2022,1449.583434,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MWI,1000,100,_T,_T,D,Q,_T,0,USD,2023,1750.66698,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MUS,140,100,_T,_T,D,Q,_T,0,USD,2019,3.169723,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MUS,140,100,_T,_T,D,Q,_T,0,USD,2020,7.653213,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD.DCD.FSD:DSD_CRS@DF_CRS(1.3),ALLD,MUS,140,100,_T,_T,D,Q,_T,0,USD,2021,2.237347,2022,A,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
